accident_id,accident_date,accident_time,latitude,longitude,severity,weather,light_conditions,road_type,city,state
A01925,2024-11-06,11:00,26.853621429675783,80.96051811314902,3,Sunny,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A01926,2024-02-02,07:00,26.854525985241658,80.97019661869119,3,Cloudy,Daylight,Crossroad,Lucknow,Uttar Pradesh
A01927,2024-10-13,05:00,26.826945792142162,80.95141770535926,3,Rainy,Sunset,Tunnel Road,Lucknow,Uttar Pradesh
A01928,2024-04-03,15:00,22.99592458269936,72.5706752267126,3,Clear,Daylight,Crossroad,Ahmedabad,Gujarat
A01929,2024-10-22,08:00,23.036062081925078,72.5112330425628,3,Fog,Daylight,Highway,Ahmedabad,Gujarat
A01930,2024-01-04,06:00,23.042290476482176,72.61273763706775,3,Cloudy,Daylight,Curvy Road,Ahmedabad,Gujarat
A01931,2024-12-02,16:00,28.642088865407832,77.21552410184175,3,Rainy,Daylight,Tunnel Road,Delhi,Delhi
A01932,2024-10-22,19:00,23.062502007029984,72.53025759913336,1,Clear,Daylight,Crossroad,Ahmedabad,Gujarat
A01933,2024-06-12,14:00,23.004909648672225,72.59776294884979,3,Clear,Sunset,Market Road,Ahmedabad,Gujarat
A01934,2024-11-01,20:00,13.086283700202175,80.30637584916282,2,Sunny,Daylight,Market Road,Chennai,Tamil Nadu
A01935,2024-10-22,03:00,17.378424253658437,78.53020125115094,2,Sunny,Night,Tunnel Road,Hyderabad,Telangana
A01936,2024-09-16,14:00,26.866296314580413,75.84003720069563,2,Sunny,Night,Market Road,Jaipur,Rajasthan
A01937,2024-07-24,20:00,28.648598541017453,77.25024331866763,2,Rainy,Daylight,Crossroad,Delhi,Delhi
A01938,2024-05-16,07:00,17.426581390718628,78.47022489661681,3,Rainy,Daylight,Ring Road,Hyderabad,Telangana
A01939,2024-05-24,00:00,28.615695689730376,77.23589274165722,2,Cloudy,Daylight,Highway,Delhi,Delhi
A01940,2024-11-20,12:00,17.355873513835686,78.49372285891513,2,Fog,Night,Tunnel Road,Hyderabad,Telangana
A01941,2024-12-24,07:00,18.550575769533975,73.86232724379573,2,Rainy,Sunset,Ring Road,Pune,Maharashtra
A01942,2024-11-14,18:00,26.89309097460644,75.7865401554802,3,Rainy,Sunset,Tunnel Road,Jaipur,Rajasthan
A01943,2024-04-22,23:00,28.621274576654493,77.16647080728318,2,Sunny,Night,Crossroad,Delhi,Delhi
A01944,2024-03-10,12:00,26.89310260230921,75.79213181819239,3,Cloudy,Night,Market Road,Jaipur,Rajasthan
A01945,2024-01-07,03:00,23.036875916098282,72.59136949971752,2,Fog,Sunset,Crossroad,Ahmedabad,Gujarat
A01946,2024-09-24,12:00,19.095178790097965,72.8581138689229,3,Clear,Daylight,Ring Road,Mumbai,Maharashtra
A01947,2024-01-16,05:00,13.110447404829756,80.30901968294036,3,Cloudy,Sunset,Highway,Chennai,Tamil Nadu
A01948,2024-07-07,19:00,12.914903769462677,77.52753044510786,3,Clear,Daylight,Ring Road,Bengaluru,Karnataka
A01949,2024-08-10,02:00,26.865383073756824,80.97090070488431,3,Sunny,Night,Crossroad,Lucknow,Uttar Pradesh
A01950,2024-08-17,14:00,12.935704548555472,77.52169632872818,3,Cloudy,Daylight,Ring Road,Bengaluru,Karnataka
A01951,2024-12-30,18:00,22.540668780969707,88.37663961905348,3,Sunny,Daylight,Highway,Kolkata,West Bengal
A01952,2024-09-27,13:00,19.10973519014502,72.80772363976241,3,Clear,Night,Market Road,Mumbai,Maharashtra
A01953,2024-08-14,15:00,13.105395957029602,80.24893376523076,2,Rainy,Daylight,Highway,Chennai,Tamil Nadu
A01954,2024-09-28,07:00,13.073992417324803,80.20365619182749,2,Rainy,Daylight,Ring Road,Chennai,Tamil Nadu
A01955,2024-11-08,16:00,22.53769310460822,88.36557062671211,3,Fog,Sunset,Ring Road,Kolkata,West Bengal
A01956,2024-02-21,22:00,23.038123829170782,72.55661345262848,3,Fog,Daylight,Tunnel Road,Ahmedabad,Gujarat
A01957,2024-06-08,23:00,19.08793389070527,72.83828217061549,2,Cloudy,Sunset,Highway,Mumbai,Maharashtra
A01958,2024-12-22,07:00,26.922270856374826,75.84634733365486,2,Fog,Night,Crossroad,Jaipur,Rajasthan
A01959,2024-04-09,00:00,17.382681442876013,78.55793398849852,2,Rainy,Daylight,Crossroad,Hyderabad,Telangana
A01960,2024-05-05,09:00,17.40643034144274,78.48481604307737,2,Cloudy,Night,Ring Road,Hyderabad,Telangana
A01961,2024-03-17,03:00,26.896451983370497,75.78777677925844,3,Sunny,Daylight,Crossroad,Jaipur,Rajasthan
A01962,2024-10-17,19:00,26.817034223924303,80.96916697039694,3,Fog,Daylight,Ring Road,Lucknow,Uttar Pradesh
A01963,2024-12-23,01:00,28.596298702755536,77.21190640023546,3,Rainy,Night,Market Road,Delhi,Delhi
A01964,2024-06-27,13:00,26.778504833923595,80.94931487705098,2,Rainy,Night,Crossroad,Lucknow,Uttar Pradesh
A01965,2024-10-14,22:00,26.901732275055043,80.95694298748674,3,Cloudy,Daylight,Highway,Lucknow,Uttar Pradesh
A01966,2024-12-22,17:00,22.529584366270853,88.35241319659676,2,Sunny,Night,Market Road,Kolkata,West Bengal
A01967,2024-04-01,12:00,12.934961078461845,77.6205317449222,2,Clear,Daylight,Highway,Bengaluru,Karnataka
A01968,2024-06-05,03:00,22.565416347187035,88.35570603568843,3,Cloudy,Night,Ring Road,Kolkata,West Bengal
A01969,2024-09-06,02:00,17.36169413704136,78.47925246658417,2,Clear,Daylight,Ring Road,Hyderabad,Telangana
A01970,2024-08-21,15:00,18.52923730401621,73.83729491087497,2,Clear,Daylight,Ring Road,Pune,Maharashtra
A01971,2024-02-02,01:00,22.998739892777145,72.53559863562668,3,Clear,Sunset,Crossroad,Ahmedabad,Gujarat
A01972,2024-02-02,12:00,23.038973800266753,72.5555002120489,2,Fog,Night,Crossroad,Ahmedabad,Gujarat
A01973,2024-09-19,15:00,12.993522280635016,77.55700830128472,3,Clear,Night,Tunnel Road,Bengaluru,Karnataka
A01974,2024-06-14,23:00,19.098712765530816,72.8259825785651,3,Cloudy,Night,Ring Road,Mumbai,Maharashtra
A01975,2024-12-29,02:00,28.64221141631678,77.23939578021842,3,Clear,Daylight,Market Road,Delhi,Delhi
A01976,2024-01-22,17:00,23.031766888798078,72.58305518971578,3,Cloudy,Night,Ring Road,Ahmedabad,Gujarat
A01977,2024-11-11,09:00,17.42904171399489,78.50138677423561,2,Sunny,Night,Crossroad,Hyderabad,Telangana
A01978,2024-08-29,00:00,22.5407327904797,88.35982380854908,3,Fog,Daylight,Curvy Road,Kolkata,West Bengal
A01979,2024-07-09,23:00,12.992617861918314,77.59830372668507,3,Cloudy,Daylight,Market Road,Bengaluru,Karnataka
A01980,2024-09-04,18:00,12.999177832750439,77.61697569554296,2,Rainy,Night,Highway,Bengaluru,Karnataka
A01981,2024-07-24,21:00,19.030885267730007,72.8612867147125,3,Rainy,Daylight,Curvy Road,Mumbai,Maharashtra
A01982,2024-09-18,03:00,23.009765470503975,72.57028888458203,3,Rainy,Daylight,Ring Road,Ahmedabad,Gujarat
A01983,2024-10-24,00:00,26.92498651325742,75.7392065123221,1,Sunny,Night,Curvy Road,Jaipur,Rajasthan
A01984,2024-04-12,13:00,26.843147496391275,80.97808347005625,2,Rainy,Daylight,Crossroad,Lucknow,Uttar Pradesh
A01985,2024-01-29,13:00,22.512930927967627,88.36481271040128,2,Cloudy,Daylight,Curvy Road,Kolkata,West Bengal
A01986,2024-03-31,00:00,19.08113304205798,72.81228359532525,3,Fog,Night,Tunnel Road,Mumbai,Maharashtra
A01987,2024-10-19,23:00,13.109302677388884,80.29747391007683,3,Sunny,Daylight,Highway,Chennai,Tamil Nadu
A01988,2024-08-10,13:00,26.823593492558057,80.91993313698701,2,Rainy,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A01989,2024-01-02,14:00,28.57330637005988,77.22918133781226,2,Rainy,Sunset,Ring Road,Delhi,Delhi
A01990,2024-07-22,03:00,13.07583646968242,80.2757307460458,3,Fog,Daylight,Curvy Road,Chennai,Tamil Nadu
A01991,2024-02-22,08:00,22.582634121151756,88.37106935254191,3,Sunny,Daylight,Curvy Road,Kolkata,West Bengal
A01992,2024-11-16,17:00,13.081766736396583,80.26870590805886,3,Rainy,Daylight,Highway,Chennai,Tamil Nadu
A01993,2024-04-01,12:00,28.611648477364398,77.21789292799579,3,Rainy,Sunset,Market Road,Delhi,Delhi
A01994,2024-10-25,13:00,13.050595246094796,80.27871408889386,2,Rainy,Daylight,Tunnel Road,Chennai,Tamil Nadu
A01995,2024-01-13,13:00,13.045308195043827,80.23644041787922,2,Rainy,Daylight,Crossroad,Chennai,Tamil Nadu
A01996,2024-11-09,15:00,22.55162267807313,88.36569888573088,3,Rainy,Night,Tunnel Road,Kolkata,West Bengal
A01997,2024-09-22,21:00,13.12818986416067,80.26103973429439,2,Rainy,Daylight,Market Road,Chennai,Tamil Nadu
A01998,2024-01-27,22:00,17.38560041415005,78.509309328449,3,Cloudy,Daylight,Curvy Road,Hyderabad,Telangana
A01999,2024-06-29,10:00,22.5776396600237,88.34488601593019,3,Clear,Sunset,Highway,Kolkata,West Bengal
A02000,2024-10-18,19:00,28.626946937934484,77.25660687530765,3,Cloudy,Night,Tunnel Road,Delhi,Delhi
A02001,2024-05-27,09:00,12.972284285997896,77.570678973467,3,Sunny,Sunset,Market Road,Bengaluru,Karnataka
A02002,2024-07-08,22:00,28.643113008078174,77.23488819133728,3,Clear,Sunset,Ring Road,Delhi,Delhi
A02003,2024-10-01,03:00,19.07151817359193,72.83213046249334,1,Rainy,Daylight,Highway,Mumbai,Maharashtra
A02004,2024-12-19,02:00,12.93979052029907,77.54629105533466,3,Clear,Night,Curvy Road,Bengaluru,Karnataka
A02005,2024-06-19,02:00,23.022157727634347,72.58672299765782,3,Rainy,Night,Tunnel Road,Ahmedabad,Gujarat
A02006,2024-06-23,07:00,23.06164835952149,72.6088827257539,3,Fog,Daylight,Curvy Road,Ahmedabad,Gujarat
A02007,2024-12-26,12:00,26.8688951049889,75.781268836844,3,Sunny,Night,Highway,Jaipur,Rajasthan
A02008,2024-06-05,10:00,19.111924656201147,72.86400513171488,3,Sunny,Daylight,Market Road,Mumbai,Maharashtra
A02009,2024-03-12,20:00,22.986945829128235,72.57784062469092,3,Fog,Night,Market Road,Ahmedabad,Gujarat
A02010,2024-02-27,08:00,22.554860420808097,88.397220643888,3,Clear,Night,Curvy Road,Kolkata,West Bengal
A02011,2024-12-28,18:00,23.009248978828072,72.6056735161243,3,Rainy,Daylight,Curvy Road,Ahmedabad,Gujarat
A02012,2024-03-09,21:00,23.00790772733999,72.57785715839563,2,Sunny,Daylight,Ring Road,Ahmedabad,Gujarat
A02013,2024-03-27,02:00,12.977991973061041,77.57262038748598,3,Cloudy,Daylight,Market Road,Bengaluru,Karnataka
A02014,2024-01-01,22:00,26.915352050004447,75.76490104482889,2,Cloudy,Sunset,Curvy Road,Jaipur,Rajasthan
A02015,2024-04-12,12:00,13.113861811783266,80.27674588817348,3,Sunny,Daylight,Tunnel Road,Chennai,Tamil Nadu
A02016,2024-09-03,22:00,26.853071901891035,75.80161197600275,3,Clear,Daylight,Market Road,Jaipur,Rajasthan
A02017,2024-09-17,11:00,22.645983419866813,88.38560214626122,3,Clear,Daylight,Curvy Road,Kolkata,West Bengal
A02018,2024-10-30,23:00,26.925026534217952,75.80312656550552,3,Fog,Daylight,Market Road,Jaipur,Rajasthan
A02019,2024-05-17,12:00,22.55923562690692,88.42672219287563,3,Sunny,Sunset,Highway,Kolkata,West Bengal
A02020,2024-09-18,15:00,18.52389556403521,73.85531544413274,3,Fog,Daylight,Ring Road,Pune,Maharashtra
A02021,2024-12-22,09:00,26.90438988714699,75.81337093826593,3,Rainy,Daylight,Market Road,Jaipur,Rajasthan
A02022,2024-11-02,09:00,28.61049254395308,77.1655785599961,3,Rainy,Sunset,Tunnel Road,Delhi,Delhi
A02023,2024-06-04,07:00,12.930799292710683,77.58821420351731,3,Rainy,Daylight,Tunnel Road,Bengaluru,Karnataka
A02024,2024-09-18,08:00,26.867332915456853,80.97605908701588,3,Rainy,Sunset,Market Road,Lucknow,Uttar Pradesh
A02025,2024-09-06,19:00,17.33226637728174,78.5038175410036,3,Fog,Daylight,Curvy Road,Hyderabad,Telangana
A02026,2024-01-22,10:00,17.428591532959118,78.47613887993934,3,Sunny,Night,Ring Road,Hyderabad,Telangana
A02027,2024-01-19,16:00,26.88249726825424,80.93776362613136,3,Fog,Daylight,Crossroad,Lucknow,Uttar Pradesh
A02028,2024-09-07,19:00,26.85655815738174,75.79811409309892,2,Rainy,Night,Ring Road,Jaipur,Rajasthan
A02029,2024-08-10,15:00,17.407185051843612,78.49958502964881,3,Clear,Daylight,Tunnel Road,Hyderabad,Telangana
A02030,2024-11-30,17:00,12.968392805297277,77.62069477044189,2,Clear,Night,Curvy Road,Bengaluru,Karnataka
A02031,2024-04-15,00:00,12.962897567978462,77.56677393175254,3,Rainy,Night,Highway,Bengaluru,Karnataka
A02032,2024-05-08,09:00,13.088409699817937,80.2790268459873,3,Fog,Night,Market Road,Chennai,Tamil Nadu
A02033,2024-02-29,12:00,18.5027226141032,73.8459040375866,3,Rainy,Night,Crossroad,Pune,Maharashtra
A02034,2024-06-14,07:00,12.955927978539371,77.55277907594876,3,Sunny,Daylight,Market Road,Bengaluru,Karnataka
A02035,2024-09-25,13:00,26.94662687931451,75.74638396199113,2,Sunny,Night,Highway,Jaipur,Rajasthan
A02036,2024-03-30,23:00,18.5472631376898,73.90211669063113,3,Clear,Night,Tunnel Road,Pune,Maharashtra
A02037,2024-08-01,20:00,28.635495918738506,77.20759584773839,3,Sunny,Night,Ring Road,Delhi,Delhi
A02038,2024-04-16,03:00,17.360238517883666,78.47129596406165,3,Sunny,Daylight,Curvy Road,Hyderabad,Telangana
A02039,2024-05-04,03:00,13.046697134152085,77.59533439009556,3,Cloudy,Night,Tunnel Road,Bengaluru,Karnataka
A02040,2024-04-20,09:00,17.351918278815617,78.47413959808584,3,Cloudy,Daylight,Ring Road,Hyderabad,Telangana
A02041,2024-12-20,09:00,17.430767862526654,78.46746988592429,3,Sunny,Sunset,Highway,Hyderabad,Telangana
A02042,2024-05-08,11:00,13.06847514943505,80.32199826153,3,Sunny,Night,Crossroad,Chennai,Tamil Nadu
A02043,2024-02-13,05:00,17.415554895051745,78.4267602376531,1,Cloudy,Daylight,Tunnel Road,Hyderabad,Telangana
A02044,2024-05-25,09:00,19.084232036151572,72.88221569616707,3,Rainy,Daylight,Curvy Road,Mumbai,Maharashtra
A02045,2024-11-12,20:00,26.97653354821476,75.81582661701528,3,Fog,Night,Curvy Road,Jaipur,Rajasthan
A02046,2024-11-10,08:00,17.399891449395867,78.45431578241276,3,Rainy,Night,Market Road,Hyderabad,Telangana
A02047,2024-04-19,18:00,23.02980678242829,72.56300151701019,3,Sunny,Daylight,Highway,Ahmedabad,Gujarat
A02048,2024-06-14,23:00,22.581047502152575,88.35844419802629,3,Rainy,Daylight,Tunnel Road,Kolkata,West Bengal
A02049,2024-03-15,02:00,19.06522127481305,72.86997826175607,3,Rainy,Daylight,Ring Road,Mumbai,Maharashtra
A02050,2024-11-25,06:00,12.94979184207284,77.57634805060707,3,Cloudy,Daylight,Highway,Bengaluru,Karnataka
A02051,2024-07-31,22:00,19.05891519325703,72.89415760927001,2,Rainy,Daylight,Tunnel Road,Mumbai,Maharashtra
A02052,2024-08-04,05:00,18.553275853930554,73.85189773011486,3,Clear,Daylight,Highway,Pune,Maharashtra
A02053,2024-11-03,10:00,26.852621178163186,80.94961273050441,3,Sunny,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A02054,2024-02-16,20:00,26.87243276838642,75.83887227327001,3,Rainy,Night,Crossroad,Jaipur,Rajasthan
A02055,2024-01-30,01:00,22.626155972356198,88.33724972098643,3,Fog,Sunset,Tunnel Road,Kolkata,West Bengal
A02056,2024-03-31,19:00,22.526091415510763,88.34508318271673,2,Sunny,Daylight,Ring Road,Kolkata,West Bengal
A02057,2024-08-06,19:00,28.611520214108715,77.20838261718728,3,Clear,Sunset,Tunnel Road,Delhi,Delhi
A02058,2024-03-21,09:00,12.975317247369082,77.57589472959529,3,Rainy,Sunset,Curvy Road,Bengaluru,Karnataka
A02059,2024-02-12,05:00,26.838107382150522,80.94406889476362,3,Clear,Night,Curvy Road,Lucknow,Uttar Pradesh
A02060,2024-01-10,10:00,19.07243873682159,72.84652266134307,2,Rainy,Night,Ring Road,Mumbai,Maharashtra
A02061,2024-11-01,01:00,22.611954425495824,88.3223783046628,3,Rainy,Daylight,Curvy Road,Kolkata,West Bengal
A02062,2024-03-17,04:00,17.37539156310117,78.45051718161166,3,Sunny,Daylight,Ring Road,Hyderabad,Telangana
A02063,2024-11-25,13:00,18.52356317678544,73.87410957531779,3,Cloudy,Daylight,Market Road,Pune,Maharashtra
A02064,2024-08-20,20:00,12.950015828469862,77.57584677737918,3,Clear,Daylight,Curvy Road,Bengaluru,Karnataka
A02065,2024-03-25,07:00,26.87565793153141,80.96782967460294,3,Cloudy,Night,Market Road,Lucknow,Uttar Pradesh
A02066,2024-07-25,22:00,22.546653116627148,88.40215741038766,3,Clear,Daylight,Crossroad,Kolkata,West Bengal
A02067,2024-09-02,11:00,17.44450120798268,78.49364585440652,2,Fog,Night,Highway,Hyderabad,Telangana
A02068,2024-02-15,00:00,23.05324659298298,72.54155684846205,3,Sunny,Night,Curvy Road,Ahmedabad,Gujarat
A02069,2024-07-28,20:00,26.879414165071708,80.977549414854,3,Cloudy,Daylight,Ring Road,Lucknow,Uttar Pradesh
A02070,2024-04-16,19:00,26.861070078722758,80.92059301145892,2,Cloudy,Daylight,Ring Road,Lucknow,Uttar Pradesh
A02071,2024-05-17,04:00,17.371261225705315,78.45670617114907,3,Clear,Daylight,Ring Road,Hyderabad,Telangana
A02072,2024-05-29,10:00,13.117094156324638,80.29442058630077,2,Fog,Daylight,Curvy Road,Chennai,Tamil Nadu
A02073,2024-07-03,15:00,12.918395918009706,77.6339135466513,3,Fog,Sunset,Ring Road,Bengaluru,Karnataka
A02074,2024-10-12,01:00,12.988857460487312,77.61650260350315,3,Rainy,Daylight,Crossroad,Bengaluru,Karnataka
A02075,2024-10-03,19:00,12.947645824664372,77.54023115662254,3,Rainy,Daylight,Tunnel Road,Bengaluru,Karnataka
A02076,2024-06-13,23:00,22.513379765932033,88.32958199288207,3,Rainy,Daylight,Market Road,Kolkata,West Bengal
A02077,2024-01-07,17:00,22.561892194386157,88.32976402976038,3,Clear,Sunset,Ring Road,Kolkata,West Bengal
A02078,2024-01-25,17:00,12.941942622264362,77.61059047807898,3,Rainy,Daylight,Tunnel Road,Bengaluru,Karnataka
A02079,2024-05-21,06:00,22.5510280630866,88.36196061930144,3,Sunny,Sunset,Highway,Kolkata,West Bengal
A02080,2024-09-06,21:00,19.137329714071246,72.84846401887717,3,Fog,Night,Tunnel Road,Mumbai,Maharashtra
A02081,2024-09-21,18:00,26.902707458094177,75.74041649810042,2,Cloudy,Daylight,Ring Road,Jaipur,Rajasthan
A02082,2024-01-28,15:00,18.53471013581045,73.85381729472009,3,Fog,Sunset,Crossroad,Pune,Maharashtra
A02083,2024-01-23,13:00,22.52905445644715,88.39499819241595,2,Clear,Night,Tunnel Road,Kolkata,West Bengal
A02084,2024-08-14,09:00,18.56450308345156,73.81101148651845,3,Cloudy,Daylight,Highway,Pune,Maharashtra
A02085,2024-07-31,05:00,26.97394510412772,75.80604861094193,3,Cloudy,Night,Curvy Road,Jaipur,Rajasthan
A02086,2024-02-06,03:00,19.043958084573116,72.86682014085932,3,Cloudy,Night,Crossroad,Mumbai,Maharashtra
A02087,2024-12-25,07:00,26.870524041647258,75.78882966094238,3,Sunny,Night,Market Road,Jaipur,Rajasthan
A02088,2024-08-15,21:00,17.399357771113408,78.46591221496692,3,Fog,Daylight,Curvy Road,Hyderabad,Telangana
A02089,2024-09-17,16:00,17.36884972418468,78.47366372783748,3,Cloudy,Sunset,Highway,Hyderabad,Telangana
A02090,2024-02-18,17:00,17.400424368710716,78.44611898302041,2,Sunny,Daylight,Tunnel Road,Hyderabad,Telangana
A02091,2024-02-04,14:00,28.627428119471013,77.21318298890888,3,Fog,Daylight,Market Road,Delhi,Delhi
A02092,2024-03-09,19:00,22.541264612508066,88.39463985391694,1,Fog,Daylight,Crossroad,Kolkata,West Bengal
A02093,2024-02-17,08:00,23.02582509136077,72.52860608265729,3,Clear,Daylight,Ring Road,Ahmedabad,Gujarat
A02094,2024-04-27,02:00,22.54924963726248,88.32521949102897,2,Sunny,Daylight,Crossroad,Kolkata,West Bengal
A02095,2024-12-27,03:00,22.597143561514653,88.34238137823382,2,Fog,Sunset,Tunnel Road,Kolkata,West Bengal
A02096,2024-02-12,11:00,17.3965837234761,78.45869653719441,3,Sunny,Daylight,Highway,Hyderabad,Telangana
A02097,2024-08-06,05:00,19.06843587042052,72.95188999780305,2,Sunny,Night,Highway,Mumbai,Maharashtra
A02098,2024-02-23,11:00,28.607356416180476,77.19069153065567,3,Clear,Sunset,Ring Road,Delhi,Delhi
A02099,2024-01-28,11:00,13.152553641688094,80.25702223540145,3,Sunny,Daylight,Curvy Road,Chennai,Tamil Nadu
A02100,2024-03-24,18:00,28.63219727367964,77.20466536475666,3,Rainy,Daylight,Highway,Delhi,Delhi
A02101,2024-12-23,22:00,22.603704469615803,88.27863379368883,1,Fog,Daylight,Crossroad,Kolkata,West Bengal
A02102,2024-03-13,05:00,12.93447071821616,77.61426702195266,2,Fog,Daylight,Crossroad,Bengaluru,Karnataka
A02103,2024-03-29,13:00,18.579644707786525,73.84626911842201,3,Rainy,Sunset,Ring Road,Pune,Maharashtra
A02104,2024-03-31,11:00,18.47406200819283,73.89126751955618,1,Clear,Night,Ring Road,Pune,Maharashtra
A02105,2024-12-10,10:00,18.510274938015275,73.87356568592057,2,Fog,Night,Market Road,Pune,Maharashtra
A02106,2024-05-24,15:00,28.584859611062324,77.2434340837528,3,Fog,Night,Tunnel Road,Delhi,Delhi
A02107,2024-08-22,08:00,17.37899238519562,78.54636653916265,3,Clear,Daylight,Highway,Hyderabad,Telangana
A02108,2024-12-28,03:00,22.623499719097296,88.27597206279292,2,Fog,Daylight,Tunnel Road,Kolkata,West Bengal
A02109,2024-12-13,01:00,26.833736368706116,81.0194277189637,3,Fog,Daylight,Ring Road,Lucknow,Uttar Pradesh
A02110,2024-03-28,09:00,12.969159538642664,77.61793183197088,2,Fog,Daylight,Market Road,Bengaluru,Karnataka
A02111,2024-07-30,04:00,17.347631269512412,78.46665481848426,3,Sunny,Night,Curvy Road,Hyderabad,Telangana
A02112,2024-09-23,13:00,17.390009028700028,78.53052040996387,3,Cloudy,Sunset,Curvy Road,Hyderabad,Telangana
A02113,2024-04-24,21:00,17.477897666884278,78.48755697288333,3,Rainy,Daylight,Market Road,Hyderabad,Telangana
A02114,2024-06-12,08:00,22.56983649486229,88.36791228823861,3,Rainy,Daylight,Highway,Kolkata,West Bengal
A02115,2024-12-07,02:00,13.064362436464311,80.29302557756226,3,Fog,Daylight,Curvy Road,Chennai,Tamil Nadu
A02116,2024-03-20,04:00,18.534407048074307,73.8350781861255,3,Cloudy,Night,Highway,Pune,Maharashtra
A02117,2024-04-18,18:00,19.027855870673058,72.88278209224737,3,Rainy,Daylight,Market Road,Mumbai,Maharashtra
A02118,2024-10-14,12:00,22.557125067287622,88.37186825182296,3,Fog,Night,Crossroad,Kolkata,West Bengal
A02119,2024-03-01,09:00,26.860493336215637,75.76399678272439,3,Clear,Daylight,Market Road,Jaipur,Rajasthan
A02120,2024-12-30,02:00,19.154759167408066,72.87263684181687,3,Clear,Night,Highway,Mumbai,Maharashtra
A02121,2024-07-28,01:00,22.542649944315116,88.40148666986241,2,Rainy,Daylight,Ring Road,Kolkata,West Bengal
A02122,2024-11-29,07:00,19.078790638646645,72.90522797810779,3,Clear,Night,Tunnel Road,Mumbai,Maharashtra
A02123,2024-09-09,04:00,23.020610692405565,72.58588870201352,3,Fog,Night,Tunnel Road,Ahmedabad,Gujarat
A02124,2024-03-28,08:00,22.590891441859608,88.37231500068759,3,Clear,Night,Market Road,Kolkata,West Bengal
A02125,2024-09-23,20:00,28.636988984391415,77.30606410609256,3,Clear,Daylight,Curvy Road,Delhi,Delhi
A02126,2024-05-18,19:00,26.913313186871846,75.75580151266209,1,Sunny,Daylight,Ring Road,Jaipur,Rajasthan
A02127,2024-11-06,22:00,22.564703489568014,88.3786488209267,3,Fog,Night,Ring Road,Kolkata,West Bengal
A02128,2024-07-31,17:00,23.03013597769363,72.54094557390876,3,Sunny,Daylight,Market Road,Ahmedabad,Gujarat
A02129,2024-05-04,02:00,26.841124398145794,80.92682478738884,2,Cloudy,Night,Tunnel Road,Lucknow,Uttar Pradesh
A02130,2024-04-28,07:00,28.63846419056321,77.20132626164609,1,Clear,Night,Highway,Delhi,Delhi
A02131,2024-05-21,00:00,18.5040826983946,73.88147558009483,3,Cloudy,Daylight,Crossroad,Pune,Maharashtra
A02132,2024-01-29,13:00,19.12084193021808,72.8369239619401,3,Fog,Daylight,Curvy Road,Mumbai,Maharashtra
A02133,2024-11-09,19:00,12.967197071090037,77.5864206857633,3,Fog,Night,Market Road,Bengaluru,Karnataka
A02134,2024-06-27,11:00,22.560271437959564,88.37502972771388,3,Clear,Daylight,Ring Road,Kolkata,West Bengal
A02135,2024-11-18,08:00,18.53819348361201,73.87950604897877,3,Fog,Daylight,Ring Road,Pune,Maharashtra
A02136,2024-11-17,06:00,19.101794572689634,72.88840735476076,3,Rainy,Night,Ring Road,Mumbai,Maharashtra
A02137,2024-03-08,11:00,26.801535685718303,80.98270091045512,3,Rainy,Daylight,Tunnel Road,Lucknow,Uttar Pradesh
A02138,2024-10-13,04:00,13.070056131079134,80.29207738339831,2,Cloudy,Daylight,Highway,Chennai,Tamil Nadu
A02139,2024-02-29,15:00,28.611064803731928,77.21865290678392,1,Cloudy,Night,Curvy Road,Delhi,Delhi
A02140,2024-07-15,09:00,22.58625624744305,88.36898850420152,2,Rainy,Daylight,Crossroad,Kolkata,West Bengal
A02141,2024-07-27,06:00,18.499467032643103,73.87506117943428,3,Fog,Daylight,Crossroad,Pune,Maharashtra
A02142,2024-01-07,18:00,28.636608582083834,77.20499422793642,2,Fog,Daylight,Market Road,Delhi,Delhi
A02143,2024-03-23,06:00,17.339775032501947,78.51645561101523,2,Rainy,Daylight,Highway,Hyderabad,Telangana
A02144,2024-05-17,03:00,26.863727800938268,80.93527278553847,3,Sunny,Daylight,Ring Road,Lucknow,Uttar Pradesh
A02145,2024-12-18,13:00,26.84102458994523,80.94151418299708,3,Clear,Sunset,Crossroad,Lucknow,Uttar Pradesh
A02146,2024-01-27,07:00,18.531527141487974,73.87627935428372,3,Clear,Sunset,Market Road,Pune,Maharashtra
A02147,2024-02-07,17:00,18.49936913007841,73.86273317279976,3,Sunny,Night,Market Road,Pune,Maharashtra
A02148,2024-03-24,22:00,26.862478325418742,80.97405166037409,3,Sunny,Night,Market Road,Lucknow,Uttar Pradesh
A02149,2024-11-25,00:00,12.9994293659541,77.5756866442762,3,Cloudy,Daylight,Market Road,Bengaluru,Karnataka
A02150,2024-01-09,12:00,23.033300493957146,72.56455545952134,2,Rainy,Daylight,Ring Road,Ahmedabad,Gujarat
A02151,2024-01-25,05:00,26.863114780594973,80.90854190071191,3,Rainy,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A02152,2024-08-24,11:00,19.03470930126494,72.89707741766124,3,Sunny,Night,Curvy Road,Mumbai,Maharashtra
A02153,2024-08-10,19:00,28.56874802429289,77.17876113295259,3,Sunny,Daylight,Market Road,Delhi,Delhi
